	fav_recoveryA	fav_recoveryB	fav_recoveryC	fav_stressA	fav_stressB	fav_stressC
isogroup43349	35	3	9	7	5	6
isogroup43350	47	3	12	0	10	2
isogroup43353	837	31	71	149	95	69
isogroup43354	0	0	0	0	0	0
isogroup43357	201	56	35	67	23	14
isogroup4336	36	21	13	12	5	0
isogroup43361	151	36	48	27	15	13
isogroup43363	195	24	49	75	31	16
isogroup43365	229	174	79	61	50	37
isogroup43367	103	0	11	12	10	9
isogroup43369	304	73	404	742	105	228
isogroup43371	28	0	10	70	5	9
isogroup43372	63	6	10	2	7	4
isogroup43373	441	22	233	150	66	76
isogroup43375	0	0	0	0	0	2
isogroup43376	414	39	102	151	55	27
isogroup43379	243	3	26	160	48	255
isogroup4338	10	2	0	1	5	0
isogroup43380	119	12	19	28	12	11
isogroup43381	31	10	7	5	1	7
isogroup43382	330	17	30	19	13	9
isogroup43383	376	76	60	142	42	11
isogroup43384	40	4	8	7	2	0
isogroup43385	124	31	22	451	52	1008
isogroup4339	1	0	0	0	0	0
isogroup43390	17	1	4	5	6	0
isogroup43392	165	23	84	28	33	5
isogroup43398	22	4	12	4	2	1
isogroup43400	349	44	147	147	47	28
isogroup43401	31	3	5	11	3	0
isogroup43403	15	0	10	2	1	1
isogroup43404	1997	20	75	12	67	18
isogroup43406	32	4	4	17	5	3
isogroup43407	54	1	10	5	6	0
isogroup43410	369	12	60	55	37	39
isogroup43412	93	1	10	26	7	79
isogroup43413	21	0	6	4	2	5
isogroup43414	109	5	17	24	9	5
isogroup43415	113	21	86	76	39	13
isogroup43417	208	21	15	59	13	26
isogroup43418	15	4	2	1	1	1
isogroup43419	5609	184	3770	1961	1088	852
isogroup43422	24	15	4	10	6	0
isogroup43423	4	0	0	18	0	1
isogroup43424	0	0	0	0	0	0
isogroup43427	7	1	0	0	1	0
isogroup4343	3	0	0	0	2	0
isogroup43430	15	9	2	5	0	0
isogroup43432	360	9	40	109	61	24
isogroup43435	150	13	46	76	34	30
isogroup43436	105	5	55	25	17	4
isogroup43444	2	0	0	1	0	0
isogroup43448	50	10	22	20	7	1
isogroup43449	1936	428	749	452	193	181
isogroup43450	126	20	41	17	19	2
isogroup43453	1	1	2	3	0	1
isogroup43454	32	9	4	8	4	1
isogroup43456	1	0	0	0	0	0
isogroup43457	53	6	4	5	1	3
isogroup43458	228	29	61	70	26	14
isogroup43459	157	10	37	35	24	10
isogroup43460	792	23	117	203	102	106
isogroup43461	510	2	23	0	11	0
isogroup43463	6	0	1	1	1	0
isogroup43464	159	5	24	19	8	18
isogroup43465	101	6	44	9	8	0
isogroup43466	88	9	44	46	31	17
isogroup43468	23	3	3	12	4	9
isogroup4347	122	7	13	11	13	3
isogroup43472	12	1	0	0	1	0
isogroup43473	84	3	32	21	8	4
isogroup43475	57	8	9	14	15	6
isogroup43476	27	0	4	1	2	0
isogroup43479	119	8	10	29	27	13
isogroup43482	242	0	40	64	41	21
isogroup43483	27	5	10	7	6	0
isogroup43487	43	11	25	12	5	5
isogroup43491	0	0	0	0	0	0
isogroup43495	377	32	70	65	33	31
isogroup43501	412	8	41	64	36	35
isogroup43502	11	0	7	3	12	0
isogroup43503	105	25	21	33	16	11
isogroup43504	12	1	0	2	0	0
isogroup43505	40	0	2	5	1	1
isogroup43507	123	74	72	23	22	6
isogroup43509	73	11	5	12	12	7
isogroup43511	3	0	0	5	0	0
isogroup43512	53	7	10	1	1	0
isogroup43513	1151	126	175	123	66	23
isogroup43514	42	0	22	22	3	3
isogroup43515	218	6	353	45	40	76
isogroup43516	868	99	383	177	96	94
isogroup43518	132	2	9	23	13	5
isogroup43520	97	11	31	26	10	7
isogroup43523	449	15	65	66	58	47
isogroup43525	218	1	24	34	6	10
isogroup43526	157	8	19	17	20	14
isogroup43528	277	52	149	125	52	39
isogroup43529	84	20	23	15	9	10
isogroup4353	21	0	12	2	1	0
isogroup43530	71	6	13	18	9	10
isogroup43531	8	22	1	1	1	0
isogroup43533	45	0	5	12	8	4
isogroup43535	52	19	12	21	5	0
isogroup43538	159	16	37	58	18	4
isogroup4354	9	1	1	0	0	0
isogroup43545	175	6	57	43	16	8
isogroup43546	72	0	11	13	11	6
isogroup43547	157	35	16	16	17	3
isogroup43549	36	4	6	9	2	7
isogroup4355	9	2	11	7	2	0
isogroup43550	20	3	1	3	1	0
isogroup43553	27	17	9	6	20	0
isogroup43555	74	12	22	8	7	1
isogroup43557	133	17	81	65	25	7
isogroup43563	220	16	76	50	36	32
isogroup43567	5	13	0	0	2	0
isogroup43568	235	12	83	79	46	31
isogroup43570	85	53	45	46	21	4
isogroup43572	135	8	68	32	13	30
isogroup43573	82	11	21	12	7	1
isogroup43575	980	13	102	433	132	162
isogroup43576	102	7	10	23	5	4
isogroup43578	82	0	8	18	4	4
isogroup43579	283	57	135	98	41	19
isogroup43580	243	27	58	66	23	14
isogroup43581	227	7	38	32	39	13
isogroup43585	172	11	53	97	40	17
isogroup43586	62	26	10	10	3	3
isogroup43587	28	9	5	7	1	2
isogroup43589	828	57	268	247	82	91
isogroup43594	1	0	0	3	0	0
isogroup43596	364	34	137	134	57	54
isogroup43598	96	14	11	25	12	9
isogroup43601	106	2	17	10	10	1
isogroup43603	0	0	0	0	0	0
isogroup43606	206	16	38	59	26	31
isogroup43607	31	16	3	2	23	45
isogroup43611	321	70	134	97	30	53
isogroup43613	66	37	6	53	13	2
isogroup43616	610	24	99	130	56	65
isogroup43618	119	29	47	39	11	10
isogroup43619	295	2	32	8	6	5
isogroup43621	883	150	288	251	98	101
isogroup43622	90	2	31	23	6	12
isogroup43630	1	0	0	4	0	0
isogroup43633	562	29	108	79	64	22
isogroup43635	32	10	1	4	0	1
isogroup43639	0	0	0	2	0	0
isogroup4364	18	2	10	6	6	1
isogroup43641	177	20	34	62	13	9
isogroup43643	575	47	382	248	136	68
isogroup43644	17	3	2	3	0	4
isogroup43645	37	5	45	35	9	8
isogroup43650	13	13	6	15	3	2
isogroup43657	164	24	29	36	31	13
isogroup43659	113	14	15	47	22	32
isogroup43660	23	0	11	2	10	1
isogroup43669	0	0	0	0	0	0
isogroup4367	0	0	0	0	0	0
isogroup43670	1175	103	1200	293	211	135
isogroup43671	17	9	20	10	20	0
isogroup43672	9	1	1	2	1	0
isogroup43674	127	24	32	34	10	4
isogroup43676	98	0	12	29	11	2
isogroup43678	87	4	3	13	6	7
isogroup43679	223	32	29	39	17	30
isogroup43681	53	1	6	18	7	13
isogroup43686	1	0	0	0	0	0
isogroup43688	231	15	74	78	18	19
isogroup43690	428	34	123	112	46	74
isogroup43691	70	21	16	41	7	20
isogroup43692	11	0	0	2	1	0
isogroup43693	52	19	22	21	5	1
isogroup43695	34	2	12	3	0	0
isogroup43696	309	14	29	16	40	3
isogroup43699	235	5	73	106	34	50
isogroup43700	474	20	182	159	113	42
isogroup43701	293	12	33	36	35	13
isogroup43705	211	5	69	32	20	15
isogroup43706	72	6	18	13	2	1
isogroup43708	37	31	14	28	6	15
isogroup43709	16	36	1	0	2	0
isogroup43710	1	0	0	0	4	0
isogroup43711	99	33	13	15	6	16
isogroup43712	809	17	155	280	96	155
isogroup43713	0	0	0	0	0	114
isogroup43714	203	9	34	59	13	22
isogroup43718	153	7	23	26	14	17
isogroup43721	2288	38	455	183	175	137
isogroup43723	127	3	33	15	8	6
isogroup43724	251	33	71	74	30	12
isogroup43725	72	15	69	37	17	4
isogroup43732	139	5	45	17	14	7
isogroup43733	119	11	12	23	4	1
isogroup43734	203	50	58	47	35	14
isogroup43735	2	1	0	0	0	0
isogroup43737	13	3	14	7	2	1
isogroup43738	27	0	1	3	6	0
isogroup43739	142	11	19	20	15	5
isogroup43740	25	1	3	10	2	1
isogroup43741	25	1	8	5	3	6
isogroup43742	122	3	11	3	0	4
isogroup43743	125	20	13	35	10	27
isogroup43744	21	1	0	4	0	0
isogroup43746	484	73	127	76	40	22
isogroup43754	57	1	15	6	4	5
isogroup43755	5	5	0	2	2	0
isogroup43757	378	36	191	66	42	17
isogroup43760	505	6	134	127	44	60
isogroup43761	76	11	9	7	9	3
isogroup43762	184	8	30	39	12	16
isogroup43763	66	45	15	164	12	1
isogroup43765	57	2	6	7	2	0
isogroup43769	24	1	5	4	1	2
isogroup43771	2214	439	1064	845	340	450
isogroup43775	1	0	1	2	2	2
isogroup4378	0	0	0	0	0	0
isogroup43781	216	4	67	67	47	47
isogroup43782	60	11	21	18	3	2
isogroup43783	92	4	44	28	19	8
isogroup43785	234	7	40	50	23	21
isogroup43787	6	0	0	1	0	0
isogroup43788	7	0	6	2	1	0
isogroup43789	23	3	0	12	4	8
isogroup43790	83	4	5	3	7	1
isogroup43792	116	3	70	104	13	21
isogroup43794	113	2	1	7	18	3
isogroup43795	172	10	22	19	8	1
isogroup43797	249	19	118	35	17	28
isogroup43802	404	71	215	105	56	36
isogroup43803	536	57	74	75	43	24
isogroup43804	167	3	33	48	25	14
isogroup43805	237	10	59	62	23	22
isogroup43808	128	12	6	22	13	5
isogroup43810	101	2	19	9	17	6
isogroup43811	185	4	16	17	21	14
isogroup43812	8	6	0	0	2	0
isogroup43814	247	13	86	49	26	32
isogroup43815	41	20	6	8	5	1
isogroup43816	129	0	114	66	32	14
isogroup43817	1708	25	237	252	112	148
isogroup43818	62	3	22	2	7	1
isogroup43821	104	6	23	18	25	18
isogroup43822	43	10	7	16	2	2
isogroup43824	53	2	21	19	6	8
isogroup43825	101	1	37	18	10	5
isogroup43826	819	38	97	110	44	57
isogroup43827	161	3	15	7	8	12
isogroup43828	63	3	2	11	11	1
isogroup43831	147	42	125	85	16	19
isogroup43832	244	5	120	40	27	54
isogroup43833	478	32	74	157	70	56
isogroup43835	40	1	10	9	3	2
isogroup43839	0	0	0	1	0	0
isogroup43840	318	52	99	90	65	20
isogroup43843	42	3	33	28	11	4
isogroup43845	39	5	21	5	4	0
isogroup43849	44	0	27	6	2	0
isogroup4385	14	0	2	5	1	0
isogroup43850	8	1	9	3	13	0
isogroup43851	113	18	12	38	11	5
isogroup43854	386	115	86	57	32	15
isogroup43855	9	3	0	1	1	0
isogroup43856	4	0	0	6	1	0
isogroup43857	351	41	63	65	33	24
isogroup43858	157	2	7	14	9	3
isogroup43860	427	215	387	226	229	201
isogroup43861	273	12	86	22	21	12
isogroup43862	455	14	201	175	87	44
isogroup43863	11	6	3	5	3	0
isogroup43864	59	11	144	82	22	33
isogroup43869	298	1	130	97	57	50
isogroup4387	1	0	0	0	5	0
isogroup43870	200	9	53	40	24	19
isogroup43871	424	23	146	85	39	47
isogroup43875	442	7	222	44	54	29
isogroup43879	26	0	21	19	7	2
isogroup43881	229	47	26	89	26	16
isogroup43884	14	7	5	14	4	0
isogroup43886	823	74	157	110	69	51
isogroup43887	21	5	1	4	3	3
isogroup43888	74	0	12	12	2	10
isogroup43889	160	27	25	35	14	4
isogroup43891	56	20	12	9	9	10
isogroup43892	6	5	0	0	0	0
isogroup43893	105	25	9	21	13	6
isogroup43895	0	0	0	0	0	0
isogroup43897	2	0	1	6	0	1
isogroup43898	62	3	56	176	31	82
isogroup43900	157	4	22	30	23	9
isogroup43901	387	7	53	44	39	25
isogroup43903	36	10	12	12	9	0
isogroup43904	266	17	42	39	10	7
isogroup43905	111	12	12	31	11	10
isogroup43907	157	18	52	72	28	10
isogroup43911	22	12	3	2	1	1
isogroup43914	501	17	111	137	107	39
isogroup43915	732	41	111	90	72	25
isogroup43918	7	2	4	1	1	0
isogroup43919	143	28	30	66	28	4
isogroup4392	1	0	2	0	1	0
isogroup43920	35	1	4	10	13	0
isogroup43922	36	145	4	13	4	0
isogroup43923	163	2	28	31	23	12
isogroup43926	47	6	15	13	3	0
isogroup43932	10	0	1	0	2	0
isogroup43933	59	2	32	15	23	1
isogroup43934	40	2	11	7	12	1
isogroup43935	344	40	182	199	89	67
isogroup43936	0	0	0	3	0	0
isogroup43937	183	17	67	44	12	7
isogroup43938	552	20	84	85	37	36
isogroup43939	21	2	0	8	4	0
isogroup43940	149	1	9	6	11	2
isogroup43941	235	13	41	64	33	28
isogroup43942	25	7	6	11	11	0
isogroup43944	524	25	98	134	30	65
isogroup43945	17	10	2	17	4	1
isogroup43946	113	22	24	34	19	1
isogroup43947	74	1	3	4	5	2
isogroup43950	121	8	53	27	21	11
isogroup43951	2022	42	331	273	155	144
isogroup43954	34	93	1	10	2	5
isogroup43955	19	0	0	3	0	1
isogroup4396	0	0	0	0	0	0
isogroup43961	98	4	24	34	15	5
isogroup43962	69	11	16	4	4	1
isogroup43963	128	7	28	25	10	10
isogroup43964	706	98	241	317	138	143
isogroup43965	13	3	5	10	1	1
isogroup43967	228	11	31	47	19	18
isogroup43968	593	22	87	86	43	75
isogroup43969	168	13	43	25	15	15
isogroup43971	104	16	21	36	26	5
isogroup43973	67	8	27	7	5	14
isogroup43977	194	6	40	13	10	6
isogroup43978	202	9	54	72	27	21
isogroup43980	0	0	0	0	0	0
isogroup43986	8	533	0	1	0	2
isogroup43989	484	34	148	148	55	35
isogroup43991	79	6	22	16	6	13
isogroup43992	118	9	22	18	6	2
isogroup43995	243	1	30	16	18	38
isogroup43996	5	3	0	0	0	0
isogroup43997	200	20	98	53	23	6
isogroup43998	305	28	90	56	35	28
isogroup44000	48	2	3	6	3	0
isogroup44006	6	0	15	13	4	0
isogroup44007	57	3	11	10	6	7
isogroup44011	54	7	11	26	7	11
isogroup44014	330	0	20	22	14	47
isogroup44017	372	5	309	140	63	79
isogroup44018	81	70	67	108	10	23
isogroup44020	23	10	7	14	0	6
isogroup44025	15	2	9	12	6	17
isogroup44026	69	2	14	9	5	1
isogroup44027	1194	27	67	78	111	32
isogroup44028	44	38	10	12	8	7
isogroup44029	51	8	5	13	5	3
isogroup44030	106	3	32	38	18	17
isogroup44038	82	10	20	16	15	3
isogroup44039	220	2	46	44	23	21
isogroup44041	464	32	241	84	82	58
isogroup44045	34	1	8	13	0	5
isogroup44046	553	44	194	147	71	64
isogroup44047	128	1	16	23	24	16
isogroup44048	19	1	1	3	0	3
isogroup44051	488	121	332	216	99	69
isogroup44055	6	1	0	2	3	0
isogroup44056	159	2	25	10	10	8
isogroup44058	335	15	63	91	52	57
isogroup44059	356	17	89	88	48	85
isogroup44062	117	9	82	118	30	33
isogroup44063	480	64	79	123	26	26
isogroup44064	5	0	0	5	3	0
isogroup44066	47	4	12	7	9	5
isogroup44067	25	2	59	36	20	17
isogroup4407	0	0	0	0	0	0
isogroup44072	328	20	10	29	10	6
isogroup44078	20	6	4	6	1	2
isogroup44079	307	26	59	168	44	38
isogroup44080	517	248	217	593	64	30
isogroup44082	206	12	29	53	26	28
isogroup44084	18	1	2	3	5	0
isogroup44087	75	19	21	24	14	1
isogroup44088	88	1	41	19	25	21
isogroup4409	3	1	0	0	0	0
isogroup44091	48	3	10	7	7	2
isogroup44092	94	5	15	58	3	6
isogroup44095	263	46	118	100	33	21
isogroup44096	63	0	18	7	6	1
isogroup44097	31	8	0	12	2	13
isogroup44099	41	2	25	21	4	13
isogroup44100	259	51	13	35	20	16
isogroup44101	135	3	25	44	13	12
isogroup44103	249	21	79	88	28	28
isogroup44104	71	16	30	16	7	5
isogroup44106	1	0	0	0	0	0
isogroup44109	68	39	31	9	4	5
isogroup44112	604	172	94	82	34	27
isogroup44113	624	71	98	210	77	113
isogroup44114	1	0	0	0	0	0
isogroup44115	168	6	29	30	11	21
isogroup44116	524	36	55	51	14	22
isogroup44117	13	1	1	2	1	0
isogroup44118	162	12	21	46	17	11
isogroup4412	26	1	4	10	1	0
isogroup44121	32	0	5	5	2	2
isogroup44128	75	25	22	25	14	8
isogroup44130	158	3	65	55	23	7
isogroup44134	329	24	123	100	58	28
isogroup44136	466	13	130	41	48	8
isogroup44141	91	6	19	13	6	6
isogroup44142	335	11	60	47	30	23
isogroup44144	48	3	11	11	6	1
isogroup44145	33	2	10	5	2	2
isogroup44146	607	104	236	203	115	104
isogroup44147	727	11	116	78	45	45
isogroup44148	7681	366	2695	1797	1073	779
isogroup44149	22	3	8	5	3	5
isogroup4415	0	0	0	0	1	0
isogroup44151	195	15	42	33	21	10
isogroup44152	52	0	2	12	10	3
isogroup44154	37	2	4	7	2	4
isogroup44156	213	4	114	34	17	115
isogroup44163	187	11	45	42	11	26
isogroup44165	41	0	0	7	2	2
isogroup44166	9	3	0	2	0	0
isogroup44169	0	0	0	0	0	0
isogroup44170	150	34	32	60	23	24
isogroup44171	9	0	0	2	0	1
isogroup44174	0	0	1	0	0	0
isogroup44175	37	3	1	5	1	1
isogroup44176	53	6	3	11	7	4
isogroup44179	668	12	125	68	48	48
isogroup44180	491	126	135	79	33	46
isogroup44182	15	1	0	0	0	6
isogroup44184	191	13	40	45	11	22
isogroup44185	163	16	57	57	31	10
isogroup44187	193	9	49	31	23	13
isogroup44188	283	87	81	110	19	16
isogroup44190	304	16	106	43	36	14
isogroup44191	304	36	124	74	37	31
isogroup44192	119	29	49	53	12	8
isogroup44193	456	56	239	102	81	41
isogroup44197	440	90	158	230	97	34
isogroup44201	11	7	45	74	15	2
isogroup44203	84	9	36	15	8	2
isogroup44204	602	43	77	44	38	15
isogroup44205	3	0	2	1	0	1
isogroup44206	178	158	35	40	25	7
isogroup44207	167	9	50	45	12	6
isogroup44208	353	6	27	36	38	28
isogroup44209	204	8	29	51	14	27
isogroup44210	6	1	7	5	1	3
isogroup44211	20	5	1	45	31	70
isogroup44214	3	0	0	0	0	0
isogroup44217	27	2	1	14	14	1
isogroup44222	78	39	28	28	8	16
isogroup44224	230	13	22	21	23	8
isogroup44226	82	17	8	20	8	4
isogroup44229	168	1	71	21	11	8
isogroup44230	15	2	0	35	2	1
isogroup44231	123	18	38	16	8	10
isogroup44235	22	0	5	1	3	13
isogroup44238	111	9	6	19	22	7
isogroup44239	557	4	59	69	29	15
isogroup44240	89	2	19	29	10	4
isogroup44244	367	0	52	49	42	7
isogroup44245	53	31	20	19	9	4
isogroup44246	780	16	65	58	42	28
isogroup44248	67	9	19	33	7	7
isogroup44251	463	73	93	104	46	84
isogroup44253	117	30	49	31	17	10
isogroup44254	166	14	18	8	13	4
isogroup44255	181	31	10	31	14	10
isogroup44258	578	85	146	118	82	64
isogroup44259	43	4	8	2	5	2
isogroup44262	38	10	12	11	1	3
isogroup44263	396	64	160	262	56	57
isogroup44269	58	1	10	9	11	17
isogroup44270	265	16	37	36	13	18
isogroup44271	68	0	18	27	9	6
isogroup44273	394	5	52	44	33	18
isogroup44275	25	19	14	25	3	70
isogroup44279	7	0	0	2	1	0
isogroup44280	6	1	2	6	1	0
isogroup44281	241	25	131	95	33	38
isogroup44283	1405	212	274	176	193	147
isogroup44284	1294	50	181	82	52	54
isogroup44288	126	4	21	30	12	2
isogroup44291	132	9	20	22	60	11
isogroup44292	165	18	35	28	18	5
isogroup44293	59	0	0	3	5	5
isogroup44294	159	9	24	16	6	12
isogroup44296	332	87	145	92	34	34
isogroup44300	397	26	153	49	72	49
isogroup44302	147	102	108	28	25	10
isogroup44306	6	0	0	1	0	0
isogroup44309	618	96	425	201	94	58
isogroup44312	72	13	6	14	7	1
isogroup44313	1	0	2	3	0	0
isogroup4432	13	1	7	1	0	0
isogroup44321	123	14	49	26	28	5
isogroup44323	290	28	31	38	19	7
isogroup44325	78	5	26	24	11	0
isogroup44326	48	3	13	18	11	6
isogroup44327	24	0	0	39	25	1
isogroup44329	48	10	14	17	6	2
isogroup4433	3	0	0	0	0	0
isogroup44330	99	3	15	45	11	11
isogroup44331	14	6	0	0	2	0
isogroup44332	28	9	29	18	13	0
isogroup44334	182	5	28	21	13	26
isogroup44335	57	0	16	17	6	19
isogroup44336	81	4	20	7	5	7
isogroup44337	46	9	19	15	1	4
isogroup44342	718	189	219	70	174	61
isogroup44344	188	26	16	16	9	7
isogroup44345	14	3	9	4	5	0
isogroup44346	681	30	8	64	27	38
isogroup44349	15	5	6	6	4	0
isogroup44353	190	0	13	22	8	5
isogroup44358	0	0	0	46	0	6
isogroup44361	534	60	90	71	30	27
isogroup44362	7	2	0	0	0	0
isogroup44363	710	42	96	90	72	65
isogroup44368	6	1	1	0	2	1
isogroup44369	270	98	75	81	37	12
isogroup44370	197	24	84	116	14	23
isogroup44371	710	129	173	118	84	65
isogroup44372	366	74	223	99	72	34
isogroup44373	16	1	1	1	0	0
isogroup44374	26	0	8	4	5	0
isogroup44375	0	0	0	3	2	0
isogroup44376	624	38	97	95	35	87
isogroup44377	425	34	99	90	45	32
isogroup44379	729	171	303	121	74	40
isogroup44380	283	25	36	12	26	21
isogroup44385	289	7	93	63	31	33
isogroup44387	95	22	34	35	23	6
isogroup44389	244	14	62	31	19	23
isogroup44390	28	6	42	3	7	1
isogroup44391	0	0	0	0	1	0
isogroup44394	245	9	42	120	11	41
isogroup44398	4	4	8	1	2	0
isogroup44399	33	120	4	5	2	0
isogroup44400	15	6	5	4	5	3
isogroup44401	16	9	8	1	0	1
isogroup44402	13	0	1	2	3	0
isogroup44403	2	0	0	1	1	0
isogroup44404	35	4	4	7	4	2
isogroup44405	14	7	1	7	1	0
isogroup44406	196	3	68	53	18	21
isogroup44407	328	34	91	99	47	45
isogroup44408	123	2	44	39	15	17
isogroup44409	19	6	8	12	6	0
isogroup44411	191	2	38	33	18	23
isogroup44412	728	21	128	179	64	51
isogroup44415	388	21	128	136	39	67
isogroup44417	46	6	19	12	4	4
isogroup44418	132	12	31	17	10	4
isogroup44420	292	11	61	51	22	27
isogroup44421	12	1	6	10	2	0
isogroup44424	549	18	83	51	34	19
isogroup44425	284	8	83	72	38	25
isogroup44429	130	3	24	18	23	2
isogroup44430	4	7	1	3	2	0
isogroup44434	384	29	116	97	35	36
isogroup44435	418	33	81	87	29	41
isogroup44436	89	9	11	21	6	13
isogroup44437	1150	137	367	441	179	69
isogroup44439	2618	80	598	871	397	273
isogroup44440	537	44	173	171	95	32
isogroup44443	4	4	13	3	0	0
isogroup44445	14	0	2	2	0	1
isogroup44449	44	2	23	22	5	5
isogroup44450	31	3	16	10	5	20
isogroup44453	171	16	25	48	4	13
isogroup44455	7701	125	1624	755	569	487
isogroup44458	59	2	20	60	12	43
isogroup44459	193	14	52	68	47	46
isogroup44460	277	35	99	72	49	16
isogroup44463	0	0	0	0	0	0
isogroup44464	1636	89	676	381	203	303
isogroup44465	62	1	3	14	5	2
isogroup44467	258	42	40	62	29	8
isogroup44468	130	24	42	69	31	28
isogroup44470	0	0	10	2	0	0
isogroup44471	92	5	51	41	15	9
isogroup44474	160	54	61	14	18	7
isogroup44478	2	0	0	0	1	0
isogroup44479	585	31	223	139	89	88
isogroup44480	186	41	28	46	16	24
isogroup44482	64	23	18	3	0	0
isogroup44485	0	0	3	0	0	1
isogroup44486	178	12	18	20	16	12
isogroup44487	119	1	22	19	10	7
isogroup4449	0	1	0	0	0	0
isogroup44490	179	23	94	27	22	11
isogroup44494	11	2	0	2	3	5
isogroup44495	63	8	8	15	2	8
isogroup44500	19	1	4	2	4	0
isogroup44502	509	21	142	109	46	34
isogroup44504	4	0	1	2	0	0
isogroup44505	88	14	11	17	6	6
isogroup44506	58	13	30	25	18	3
isogroup44507	212	10	70	135	5	51
isogroup44508	146	0	15	19	15	11
isogroup44509	255	19	56	65	23	33
isogroup44513	2184	49	310	522	194	110
isogroup44515	212	81	59	104	31	62
isogroup44517	4	0	4	3	0	0
isogroup44519	30	3	5	0	1	1
isogroup44520	1301	291	382	55	17	42
isogroup44523	45	9	5	5	8	3
isogroup44524	520	38	186	149	51	76
isogroup44527	17	12	26	4	6	1
isogroup44528	102	5	38	13	10	8
isogroup44530	181	37	30	26	12	1
isogroup44531	111	8	39	32	12	4
isogroup44532	59	1	7	9	4	3
isogroup44533	363	14	2	43	24	7
isogroup44534	53	39	6	22	4	5
isogroup44535	141	13	11	11	17	15
isogroup44538	61	13	52	117	46	15
isogroup44539	210	8	19	48	30	35
isogroup44540	72	0	3	18	9	17
isogroup44543	10	2	6	4	0	0
isogroup44545	169	32	19	50	15	12
isogroup44548	524	99	112	90	64	19
isogroup44549	32	22	10	8	3	0
isogroup44551	98	0	5	4	4	1
isogroup44552	41	2	4	5	1	2
isogroup44553	48	4	12	16	7	3
isogroup44554	914	3	58	20	27	25
isogroup44555	330	86	69	80	41	22
isogroup44556	601	27	176	146	125	83
isogroup44558	185	19	31	17	13	29
isogroup44559	130	9	40	12	18	0
isogroup4456	3	0	0	2	0	0
isogroup44561	38	27	22	11	8	3
isogroup44562	61	1	5	4	3	0
isogroup44563	87	1	23	12	7	3
isogroup44565	72	6	22	16	6	4
isogroup44566	1314	538	579	256	154	111
isogroup44567	351	15	82	52	33	20
isogroup44568	131	63	25	40	12	23
isogroup44570	174	87	81	39	18	10
isogroup44573	45	0	0	1	0	0
isogroup44574	15	3	17	1	1	0
isogroup44575	28	3	8	3	4	1
isogroup44576	166	24	68	43	35	25
isogroup44578	303	34	134	145	43	39
isogroup44579	176	5	82	44	23	31
isogroup44581	31	8	4	10	3	0
isogroup44582	43	0	15	4	4	1
isogroup44583	770	22	72	80	46	60
isogroup44586	106	0	20	27	9	0
isogroup44590	96	37	16	15	12	12
isogroup44592	50	1	29	26	9	3
isogroup44594	109	46	55	68	16	10
isogroup44597	186	8	20	40	13	22
isogroup44599	307	66	109	48	62	19
isogroup4460	0	0	0	1	0	0
isogroup44600	629	173	293	180	77	58
isogroup44601	75	4	3	15	7	2
isogroup44602	77	1	11	9	2	4
isogroup44604	39	15	27	12	2	6
isogroup44609	28	5	7	4	8	3
isogroup4461	0	0	0	0	0	0
isogroup44610	68	0	39	13	21	4
isogroup44612	253	20	58	59	38	19
isogroup44613	77	14	43	17	5	6
isogroup44615	168	3	54	38	28	18
isogroup44622	51	5	11	27	5	5
isogroup44623	111	16	43	23	13	7
isogroup44627	642	56	159	61	57	11
isogroup44628	40	14	10	6	19	5
isogroup44629	185	81	55	65	14	11
isogroup44632	133	22	30	22	11	41
isogroup44635	333	13	53	81	27	32
isogroup44636	365	25	128	119	54	38
isogroup44637	88	3	20	33	7	8
isogroup44638	299	23	60	75	27	43
isogroup44643	283	22	57	30	19	17
isogroup44644	1	0	1	0	0	0
isogroup44646	269	4	35	64	2	6
isogroup44647	46	17	10	121	24	19
isogroup44652	8	1	2	8	2	1
isogroup44653	280	76	115	104	34	21
isogroup44654	12	2	3	4	4	0
isogroup44655	50	8	23	13	4	4
isogroup44656	883	66	431	245	136	94
isogroup44658	92	20	26	39	24	4
isogroup44661	135	11	34	83	16	18
isogroup44662	13	0	15	1	0	0
isogroup44666	136	15	47	39	11	23
isogroup44670	62	1	11	16	9	8
isogroup44672	287	15	60	54	33	20
isogroup44675	575	22	154	143	52	22
